locus_tag	ftype	length_bp	gene	EC_number	COG	product
NKFGLIEL_02197	CDS	879	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
NKFGLIEL_02198	CDS	960				hypothetical protein
NKFGLIEL_02199	CDS	381				hypothetical protein
NKFGLIEL_02200	CDS	1227	dnaJ			Chaperone protein DnaJ
NKFGLIEL_02201	CDS	1863	dnaK		COG0443	Chaperone protein DnaK
NKFGLIEL_02202	CDS	615	grpE			Protein GrpE
NKFGLIEL_02203	CDS	1041	hrcA		COG1420	Heat-inducible transcription repressor HrcA
NKFGLIEL_02204	CDS	783	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NKFGLIEL_02205	CDS	858	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
NKFGLIEL_02206	CDS	1527	xylB_2	2.7.1.17	COG1070	Xylulose kinase
NKFGLIEL_02207	CDS	1173	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
NKFGLIEL_02208	CDS	1203	alr1	5.1.1.1	COG0787	Alanine racemase 1
NKFGLIEL_02209	CDS	861				hypothetical protein
NKFGLIEL_02210	CDS	1200				hypothetical protein
NKFGLIEL_02211	CDS	882	trxB	1.8.1.9		Thioredoxin reductase
NKFGLIEL_02212	CDS	1188	dapX_2	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
NKFGLIEL_02213	CDS	549	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
NKFGLIEL_02214	CDS	570	resA			Thiol-disulfide oxidoreductase ResA
NKFGLIEL_02215	CDS	249				hypothetical protein
NKFGLIEL_02216	CDS	441				hypothetical protein
NKFGLIEL_02217	CDS	282				hypothetical protein
NKFGLIEL_02218	CDS	405				hypothetical protein
NKFGLIEL_02219	CDS	312				hypothetical protein
NKFGLIEL_02220	CDS	1176	purH_2	3.5.4.10		Bifunctional purine biosynthesis protein PurH
NKFGLIEL_02221	CDS	717				hypothetical protein
NKFGLIEL_02222	CDS	903	garR_3	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
NKFGLIEL_02223	CDS	798	rnhB	3.1.26.4	COG0164	Ribonuclease HII
NKFGLIEL_02224	CDS	867	rbgA		COG1161	Ribosome biogenesis GTPase A
NKFGLIEL_02225	CDS	1908	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
NKFGLIEL_02226	CDS	1008	carE_2	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
NKFGLIEL_02227	CDS	816	carD_2	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
NKFGLIEL_02228	CDS	1152		1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
NKFGLIEL_02229	CDS	612	nudL	3.6.1.-		putative Nudix hydrolase NudL
NKFGLIEL_02230	CDS	2487	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
NKFGLIEL_02231	CDS	1569				hypothetical protein
NKFGLIEL_02232	CDS	795	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
NKFGLIEL_02233	CDS	438	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
NKFGLIEL_02234	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
NKFGLIEL_02235	CDS	1137				hypothetical protein
NKFGLIEL_02236	CDS	1458				hypothetical protein
NKFGLIEL_02237	CDS	747	sufC		COG0396	Vegetative protein 296
NKFGLIEL_02238	CDS	162				hypothetical protein
NKFGLIEL_02239	CDS	1395				hypothetical protein
NKFGLIEL_02240	CDS	141				hypothetical protein
NKFGLIEL_02241	CDS	396				hypothetical protein
NKFGLIEL_02242	CDS	1179	fieF_2			Ferrous-iron efflux pump FieF
NKFGLIEL_02243	CDS	489				hypothetical protein
NKFGLIEL_02244	CDS	729	cobB	3.5.1.-	COG0846	NAD-dependent protein deacetylase
NKFGLIEL_02245	CDS	186				hypothetical protein
NKFGLIEL_02246	CDS	1392	yhdG		COG0531	putative amino acid permease YhdG
NKFGLIEL_02247	CDS	2367	mutS2	3.1.-.-		Endonuclease MutS2
NKFGLIEL_02248	CDS	2199				hypothetical protein
NKFGLIEL_02249	CDS	1209	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NKFGLIEL_02250	CDS	1089	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
NKFGLIEL_02251	CDS	537	yrdA		COG0663	Protein YrdA
NKFGLIEL_02252	CDS	642	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
NKFGLIEL_02253	CDS	339				hypothetical protein
NKFGLIEL_02254	CDS	690	rnhA	3.1.26.4		Ribonuclease H
NKFGLIEL_02255	CDS	495				hypothetical protein
NKFGLIEL_02256	CDS	954	hpr_2	1.1.1.81	COG1052	Hydroxypyruvate reductase
NKFGLIEL_02257	CDS	348	hxlR		COG1733	HTH-type transcriptional activator HxlR
NKFGLIEL_02258	CDS	861	hchA	4.2.1.130		Molecular chaperone Hsp31 and glyoxalase 3
NKFGLIEL_02259	CDS	516				hypothetical protein
NKFGLIEL_02260	CDS	933		5.1.3.2	COG1088	UDP-glucose 4-epimerase
NKFGLIEL_02261	CDS	789				hypothetical protein
NKFGLIEL_02262	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
NKFGLIEL_02263	CDS	834	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
NKFGLIEL_02264	CDS	822				hypothetical protein
NKFGLIEL_02265	CDS	1452	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
NKFGLIEL_02266	CDS	903				hypothetical protein
NKFGLIEL_02267	tRNA	76				tRNA-Lys(ctt)
NKFGLIEL_02268	CDS	1557	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
NKFGLIEL_02269	CDS	1239	sigA		COG0568	RNA polymerase sigma factor SigA
NKFGLIEL_02270	CDS	1791	dnaG	2.7.7.-	COG0358	DNA primase
NKFGLIEL_02271	CDS	894	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
NKFGLIEL_02272	CDS	966	fba	4.1.2.13		Fructose-bisphosphate aldolase
NKFGLIEL_02273	CDS	267	rpsT		COG0268	30S ribosomal protein S20
NKFGLIEL_02274	CDS	1332	norM		COG0534	Multidrug resistance protein NorM
NKFGLIEL_02275	CDS	1242		3.4.11.-		Aminopeptidase 2
NKFGLIEL_02276	CDS	387	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NKFGLIEL_02277	CDS	1437	yifK		COG1113	putative transport protein YifK
NKFGLIEL_02278	CDS	1218	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
NKFGLIEL_02279	tRNA	76				tRNA-Val(tac)
NKFGLIEL_02280	tRNA	75				tRNA-Glu(ttc)
NKFGLIEL_02281	tRNA	76				tRNA-Asn(gtt)
NKFGLIEL_02282	CDS	1179	sotB		COG2814	Sugar efflux transporter
NKFGLIEL_02283	CDS	1632	groL			60 kDa chaperonin
NKFGLIEL_02284	CDS	282	groS		COG0234	10 kDa chaperonin
NKFGLIEL_02285	CDS	588	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
NKFGLIEL_02286	CDS	1422	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
NKFGLIEL_02287	CDS	1011	tsaD_2	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NKFGLIEL_02288	CDS	465	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
NKFGLIEL_02289	CDS	711	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
NKFGLIEL_02290	CDS	465	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
NKFGLIEL_02291	CDS	975	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NKFGLIEL_02292	CDS	183				hypothetical protein
NKFGLIEL_02293	CDS	96				hypothetical protein
NKFGLIEL_02294	CDS	285				hypothetical protein
NKFGLIEL_02295	CDS	543	cwlC	3.5.1.28	COG0860	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
NKFGLIEL_02296	CDS	447				hypothetical protein
NKFGLIEL_02297	CDS	147				hypothetical protein
NKFGLIEL_02298	CDS	483				hypothetical protein
NKFGLIEL_02299	CDS	1035	xerC_9			Tyrosine recombinase XerC
NKFGLIEL_02300	CDS	198				hypothetical protein
NKFGLIEL_02301	CDS	495				hypothetical protein
NKFGLIEL_02302	CDS	309				hypothetical protein
NKFGLIEL_02303	CDS	858				hypothetical protein
NKFGLIEL_02304	CDS	282				hypothetical protein
NKFGLIEL_02305	CDS	315				hypothetical protein
NKFGLIEL_02306	CDS	561				hypothetical protein
NKFGLIEL_02307	CDS	642				hypothetical protein
NKFGLIEL_02308	CDS	1116				hypothetical protein
NKFGLIEL_02309	CDS	306				hypothetical protein
NKFGLIEL_02310	CDS	477				hypothetical protein
NKFGLIEL_02311	CDS	459				hypothetical protein
NKFGLIEL_02312	CDS	1158				hypothetical protein
NKFGLIEL_02313	CDS	204				hypothetical protein
NKFGLIEL_02314	CDS	2397				hypothetical protein
NKFGLIEL_02315	CDS	363				hypothetical protein
NKFGLIEL_02316	CDS	528				hypothetical protein
NKFGLIEL_02317	CDS	1440				hypothetical protein
NKFGLIEL_02318	CDS	297				hypothetical protein
NKFGLIEL_02319	CDS	510				hypothetical protein
NKFGLIEL_02320	CDS	531				hypothetical protein
NKFGLIEL_02321	CDS	330				hypothetical protein
NKFGLIEL_02322	CDS	270				hypothetical protein
NKFGLIEL_02323	CDS	1053				hypothetical protein
NKFGLIEL_02324	CDS	336				hypothetical protein
NKFGLIEL_02325	CDS	1101	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
NKFGLIEL_02326	CDS	1620				hypothetical protein
NKFGLIEL_02327	CDS	222				hypothetical protein
NKFGLIEL_02328	CDS	1938				hypothetical protein
NKFGLIEL_02329	CDS	513				hypothetical protein
NKFGLIEL_02330	CDS	480				hypothetical protein
NKFGLIEL_02331	CDS	252				hypothetical protein
NKFGLIEL_02332	CDS	270				hypothetical protein
NKFGLIEL_02333	CDS	156				hypothetical protein
NKFGLIEL_02334	CDS	234				hypothetical protein
NKFGLIEL_02335	CDS	291				hypothetical protein
NKFGLIEL_02336	CDS	495				hypothetical protein
NKFGLIEL_02337	CDS	423				hypothetical protein
NKFGLIEL_02338	CDS	762				hypothetical protein
NKFGLIEL_02339	CDS	279				hypothetical protein
NKFGLIEL_02340	CDS	126				hypothetical protein
NKFGLIEL_02341	CDS	900				hypothetical protein
NKFGLIEL_02342	CDS	1797				hypothetical protein
NKFGLIEL_02343	CDS	387				hypothetical protein
NKFGLIEL_02344	CDS	435				hypothetical protein
NKFGLIEL_02345	CDS	174				hypothetical protein
NKFGLIEL_02346	CDS	339	ssb		COG0629	Single-stranded DNA-binding protein
NKFGLIEL_02347	CDS	147				hypothetical protein
NKFGLIEL_02348	CDS	222				hypothetical protein
NKFGLIEL_02349	CDS	195				hypothetical protein
NKFGLIEL_02350	CDS	384				hypothetical protein
NKFGLIEL_02351	CDS	510				hypothetical protein
NKFGLIEL_02352	CDS	321				hypothetical protein
NKFGLIEL_02353	CDS	216				hypothetical protein
NKFGLIEL_02354	CDS	429				hypothetical protein
NKFGLIEL_02355	CDS	579				hypothetical protein
NKFGLIEL_02356	CDS	609				hypothetical protein
NKFGLIEL_02357	tRNA	77				tRNA-Arg(acg)
NKFGLIEL_02358	tRNA	76				tRNA-Trp(cca)
NKFGLIEL_02359	rRNA	109				5S ribosomal RNA
NKFGLIEL_02360	rRNA	2907				23S ribosomal RNA
NKFGLIEL_02361	rRNA	1567				16S ribosomal RNA
NKFGLIEL_02362	CDS	1299	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
NKFGLIEL_02363	CDS	2283	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
NKFGLIEL_02364	CDS	468	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
NKFGLIEL_02365	CDS	786				hypothetical protein
NKFGLIEL_02366	CDS	630	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
NKFGLIEL_02367	CDS	675				hypothetical protein
NKFGLIEL_02368	CDS	3159	malT			HTH-type transcriptional regulator MalT
NKFGLIEL_02369	CDS	1335				hypothetical protein
NKFGLIEL_02370	CDS	1209				hypothetical protein
NKFGLIEL_02371	CDS	1719				hypothetical protein
NKFGLIEL_02372	tRNA	91				tRNA-Ser(gct)
NKFGLIEL_02373	CDS	303				hypothetical protein
NKFGLIEL_02374	CDS	504	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
NKFGLIEL_02375	CDS	447				hypothetical protein
NKFGLIEL_02376	CDS	339	rplQ			50S ribosomal protein L17
NKFGLIEL_02377	CDS	981	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
NKFGLIEL_02378	CDS	393	rpsK			30S ribosomal protein S11
NKFGLIEL_02379	CDS	369	rpsM		COG0099	30S ribosomal protein S13
NKFGLIEL_02380	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
NKFGLIEL_02381	CDS	219	infA		COG0361	Translation initiation factor IF-1
NKFGLIEL_02382	CDS	291				hypothetical protein
NKFGLIEL_02383	CDS	756	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
NKFGLIEL_02384	CDS	651	adk	2.7.4.3		Adenylate kinase
NKFGLIEL_02385	CDS	1266	secY		COG0201	Protein translocase subunit SecY
NKFGLIEL_02386	CDS	465	rplO			50S ribosomal protein L15
NKFGLIEL_02387	CDS	180	rpmD			50S ribosomal protein L30
NKFGLIEL_02388	CDS	501	rpsE		COG0098	30S ribosomal protein S5
NKFGLIEL_02389	CDS	363	rplR		COG0256	50S ribosomal protein L18
NKFGLIEL_02390	CDS	543	rplF			50S ribosomal protein L6
NKFGLIEL_02391	CDS	393	rpsH		COG0096	30S ribosomal protein S8
NKFGLIEL_02392	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
NKFGLIEL_02393	CDS	540	rplE			50S ribosomal protein L5
NKFGLIEL_02394	CDS	318	rplX			50S ribosomal protein L24
NKFGLIEL_02395	CDS	369	rplN			50S ribosomal protein L14
NKFGLIEL_02396	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
NKFGLIEL_02397	CDS	201	rpmC		COG0255	50S ribosomal protein L29
NKFGLIEL_02398	CDS	426	rplP		COG0197	50S ribosomal protein L16
NKFGLIEL_02399	CDS	672	rpsC		COG0092	30S ribosomal protein S3
NKFGLIEL_02400	CDS	336	rplV			50S ribosomal protein L22
NKFGLIEL_02401	CDS	276	rpsS		COG0185	30S ribosomal protein S19
NKFGLIEL_02402	CDS	828	rplB		COG0090	50S ribosomal protein L2
NKFGLIEL_02403	CDS	282	rplW		COG0089	50S ribosomal protein L23
NKFGLIEL_02404	CDS	624	rplD			50S ribosomal protein L4
NKFGLIEL_02405	CDS	639	rplC		COG0087	50S ribosomal protein L3
NKFGLIEL_02406	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
NKFGLIEL_02407	CDS	915	tuf_2		COG0050	Elongation factor Tu
NKFGLIEL_02408	CDS	2073	fusA_2		COG0480	Elongation factor G
NKFGLIEL_02409	CDS	471	rpsG			30S ribosomal protein S7
NKFGLIEL_02410	CDS	372	rpsL			30S ribosomal protein S12
NKFGLIEL_02411	CDS	246	rplGB		COG1358	Ribosome-associated protein L7Ae-like protein
NKFGLIEL_02412	CDS	4248	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
NKFGLIEL_02413	CDS	3720	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
NKFGLIEL_02414	CDS	1257	tyrS1	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
NKFGLIEL_02415	CDS	981				hypothetical protein
NKFGLIEL_02416	CDS	945	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
NKFGLIEL_02417	CDS	1467	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
NKFGLIEL_02418	CDS	1335	gntP		COG2610	High-affinity gluconate transporter
NKFGLIEL_02419	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
NKFGLIEL_02420	CDS	1014			COG1609	HTH-type transcriptional regulator
NKFGLIEL_02421	CDS	801	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
NKFGLIEL_02422	CDS	642	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
NKFGLIEL_02423	CDS	990				hypothetical protein
NKFGLIEL_02424	CDS	1221	gltP		COG1301	Proton/glutamate-aspartate symporter
NKFGLIEL_02425	CDS	1167		2.6.1.1		Aspartate aminotransferase
NKFGLIEL_02426	CDS	1185				hypothetical protein
NKFGLIEL_02427	CDS	558		3.1.1.2		Arylesterase
NKFGLIEL_02428	CDS	1491	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NKFGLIEL_02429	CDS	684	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
NKFGLIEL_02430	CDS	810	ecfA2_2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
NKFGLIEL_02431	CDS	834				hypothetical protein
NKFGLIEL_02432	CDS	858	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
NKFGLIEL_02433	CDS	264				hypothetical protein
NKFGLIEL_02434	CDS	2391				hypothetical protein
NKFGLIEL_02435	CDS	252				hypothetical protein
NKFGLIEL_02436	CDS	2157	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
NKFGLIEL_02437	CDS	1239	amaB	3.5.1.87		N-carbamoyl-L-amino acid hydrolase
NKFGLIEL_02438	CDS	1185	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
NKFGLIEL_02439	CDS	891	argB	2.7.2.8	COG0548	Acetylglutamate kinase
NKFGLIEL_02440	CDS	945	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
NKFGLIEL_02441	CDS	750	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
NKFGLIEL_02442	CDS	507	aroK_2	2.7.1.71	COG0703	Shikimate kinase 1
NKFGLIEL_02443	CDS	825	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NKFGLIEL_02444	CDS	852	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
NKFGLIEL_02445	CDS	1104	aroC	4.2.3.5		Chorismate synthase
NKFGLIEL_02446	CDS	1302	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
NKFGLIEL_02447	CDS	1074	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NKFGLIEL_02448	CDS	888	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
NKFGLIEL_02449	CDS	129				hypothetical protein
NKFGLIEL_02450	CDS	879				hypothetical protein
NKFGLIEL_02451	CDS	831				hypothetical protein
NKFGLIEL_02452	CDS	729				hypothetical protein
NKFGLIEL_02453	CDS	1350	gdh	1.4.1.2	COG0334	NAD-specific glutamate dehydrogenase
NKFGLIEL_02454	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
NKFGLIEL_02455	CDS	1167	ybjL			Putative transport protein YbjL
NKFGLIEL_02456	CDS	1245	tyrB_1	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
NKFGLIEL_02457	CDS	1500	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
NKFGLIEL_02458	CDS	552				hypothetical protein
NKFGLIEL_02459	CDS	828				hypothetical protein
NKFGLIEL_02460	CDS	1134	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
NKFGLIEL_02461	CDS	207				hypothetical protein
NKFGLIEL_02462	CDS	912	cynR_1			HTH-type transcriptional regulator CynR
NKFGLIEL_02463	CDS	804	ramA_1	3.5.1.100		(R)-stereoselective amidase
NKFGLIEL_02464	CDS	1167		3.5.1.47		N-acetyldiaminopimelate deacetylase
NKFGLIEL_02465	CDS	945				hypothetical protein
NKFGLIEL_02466	CDS	783	yafV	3.5.1.3		Omega-amidase YafV
NKFGLIEL_02467	CDS	642	nadD_3	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
NKFGLIEL_02468	CDS	1524	glcA_1		COG1620	Glycolate permease GlcA
NKFGLIEL_02469	CDS	1230	ydcO		COG3135	Inner membrane protein YdcO
NKFGLIEL_02470	CDS	1476				hypothetical protein
NKFGLIEL_02471	CDS	603	ndhI_2	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
NKFGLIEL_02472	CDS	777	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
NKFGLIEL_02473	CDS	894				hypothetical protein
NKFGLIEL_02474	CDS	843				hypothetical protein
NKFGLIEL_02475	CDS	894	cynR_2			HTH-type transcriptional regulator CynR
NKFGLIEL_02476	CDS	240				hypothetical protein
NKFGLIEL_02477	CDS	375				hypothetical protein
NKFGLIEL_02478	CDS	507	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
NKFGLIEL_02479	CDS	660	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
NKFGLIEL_02480	CDS	1425		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NKFGLIEL_02481	CDS	999	panS_2		COG0385	Pantothenate precursors transporter PanS
NKFGLIEL_02482	CDS	339				hypothetical protein
NKFGLIEL_02483	CDS	381				hypothetical protein
NKFGLIEL_02484	tRNA	74				tRNA-Gly(ccc)
NKFGLIEL_02485	CDS	162				hypothetical protein
NKFGLIEL_02486	CDS	1116				IS200/IS605 family transposase IS1341
NKFGLIEL_02487	CDS	342				hypothetical protein
NKFGLIEL_02488	CDS	330				hypothetical protein
NKFGLIEL_02489	CDS	897				hypothetical protein
NKFGLIEL_02490	CDS	939				hypothetical protein
NKFGLIEL_02491	CDS	819	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
NKFGLIEL_02492	CDS	963	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
NKFGLIEL_02493	CDS	1548	phnE		COG3639	Phosphate-import permease protein PhnE
NKFGLIEL_02494	CDS	750	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
NKFGLIEL_02495	CDS	1026				hypothetical protein
NKFGLIEL_02496	CDS	1098		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
NKFGLIEL_02497	CDS	561				hypothetical protein
NKFGLIEL_02498	CDS	945	aes	3.1.1.-	COG0657	Acetyl esterase
NKFGLIEL_02499	CDS	576				hypothetical protein
NKFGLIEL_02500	CDS	201	ndhI_3	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
NKFGLIEL_02501	CDS	3114				hypothetical protein
NKFGLIEL_02502	CDS	1077	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
NKFGLIEL_02503	CDS	1605				hypothetical protein
NKFGLIEL_02504	CDS	309				hypothetical protein
NKFGLIEL_02505	CDS	633				hypothetical protein
NKFGLIEL_02506	CDS	3231	rapA	3.6.4.-		RNA polymerase-associated protein RapA
NKFGLIEL_02507	CDS	1011				hypothetical protein
NKFGLIEL_02508	CDS	294				hypothetical protein
NKFGLIEL_02509	CDS	858				hypothetical protein
NKFGLIEL_02510	CDS	171				hypothetical protein
NKFGLIEL_02511	CDS	159				hypothetical protein
NKFGLIEL_02512	tRNA	76				tRNA-Ala(ggc)
NKFGLIEL_02513	CDS	1566				hypothetical protein
NKFGLIEL_02514	tRNA	77				tRNA-Val(cac)
NKFGLIEL_02515	CDS	201				hypothetical protein
NKFGLIEL_02516	CDS	171				hypothetical protein
NKFGLIEL_02517	CDS	903	mscS		COG0668	Small-conductance mechanosensitive channel
NKFGLIEL_02518	CDS	1395				hypothetical protein
NKFGLIEL_02519	CDS	504				hypothetical protein
NKFGLIEL_02520	CDS	1614	ftsH_4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NKFGLIEL_02521	CDS	438				hypothetical protein
NKFGLIEL_02522	CDS	216				hypothetical protein
NKFGLIEL_02523	CDS	1590				hypothetical protein
NKFGLIEL_02524	CDS	1326	uacT		COG2233	Uric acid transporter UacT
NKFGLIEL_02525	CDS	1161	aspC_3	2.6.1.1	COG0436	Aspartate aminotransferase
NKFGLIEL_02526	CDS	1464	alsT_3		COG1115	Amino-acid carrier protein AlsT
NKFGLIEL_02527	CDS	906	hdfR_2			HTH-type transcriptional regulator HdfR
NKFGLIEL_02528	CDS	1362				hypothetical protein
NKFGLIEL_02529	CDS	114				hypothetical protein
NKFGLIEL_02530	CDS	753	adc	4.1.1.4		Acetoacetate decarboxylase
NKFGLIEL_02531	CDS	1377	atoE		COG2031	Putative short-chain fatty acid transporter
NKFGLIEL_02532	CDS	933		1.1.1.35	COG1250	3-hydroxybutyryl-CoA dehydrogenase
NKFGLIEL_02533	CDS	861	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
NKFGLIEL_02534	CDS	2019	norR_11			Anaerobic nitric oxide reductase transcription regulator NorR
NKFGLIEL_02535	CDS	204				hypothetical protein
NKFGLIEL_02536	CDS	1248	yxeP_6	3.-.-.-	COG1473	putative hydrolase YxeP
NKFGLIEL_02537	CDS	261	yoeB	3.1.-.-	COG4115	Toxin YoeB
NKFGLIEL_02538	CDS	264	yefM		COG2161	Antitoxin YefM
NKFGLIEL_02539	CDS	633				hypothetical protein
NKFGLIEL_02540	CDS	1908	norR_12			Anaerobic nitric oxide reductase transcription regulator NorR
NKFGLIEL_02541	CDS	1197	uctC_4	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
NKFGLIEL_02542	CDS	903	yngG_3	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
NKFGLIEL_02543	CDS	1275				hypothetical protein
NKFGLIEL_02544	CDS	1416				hypothetical protein
NKFGLIEL_02545	CDS	1398	dan_1	3.5.1.81		D-aminoacylase
NKFGLIEL_02546	tRNA	86				tRNA-Leu(gag)
NKFGLIEL_02547	tRNA	76				tRNA-Phe(gaa)
NKFGLIEL_02548	tRNA	77				tRNA-Asp(gtc)
NKFGLIEL_02549	CDS	1803				hypothetical protein
NKFGLIEL_02550	CDS	438				hypothetical protein
NKFGLIEL_02551	CDS	1335	mepA		COG0534	Multidrug export protein MepA
NKFGLIEL_02552	CDS	1362				hypothetical protein
NKFGLIEL_02553	CDS	852				hypothetical protein
NKFGLIEL_02554	CDS	783	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
NKFGLIEL_02555	CDS	1185	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
NKFGLIEL_02556	CDS	618	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
NKFGLIEL_02557	CDS	795	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
NKFGLIEL_02558	CDS	1023	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
NKFGLIEL_02559	CDS	573	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
NKFGLIEL_02560	CDS	1470	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
NKFGLIEL_02561	CDS	528	cobO	2.5.1.17		Corrinoid adenosyltransferase
NKFGLIEL_02562	CDS	990				hypothetical protein
NKFGLIEL_02563	CDS	1461				hypothetical protein
